id,loading,mode,upc,storeSlug,productPageUrl,priceBeforeDiscount,price,priceFull,discountInfo,title,product_image,count,product_price_units,volume_units,volume,quantity_in_pack,quantityInitial,quantityStep,discount,quantityMin,quantityMax,category,haveModifications,modificationsIcon,canAddByWeight,approxWeight,theme,proportions,corners,hasBackground,background,tags,hidePrice,openSignInPopup,brand
5453420,False,weight,4958,daily-table-central-square,/store/daily-table-central-square/product/4958,,0.49,$0.49,,Lemons,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3gjNvI1UGM2MvMWNDO3YjgzNwgwpmLxIsIyZmepNnsnOiU6IydiLwYzMjIoJCBjNzo==Qf9.jpg,0,each,,,,1.0,1.0,,1.0,100,Fresh Fruits,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453426,False,weight,4048,daily-table-central-square,/store/daily-table-central-square/product/4048,,0.35,$0.35,,Limes,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3gjNvI1UGM2MvMWNjMzYzcTNzcq5SN4LicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,,,1,1.0,1.0,,1.0,100,Fresh Fruits,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453437,False,weight,3389,daily-table-central-square,/store/daily-table-central-square/product/3389,,0.39,$0.39,,Mandarin Oranges / Stem & Leaf Satsumas,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzZ0YWNGN1UDQjNyIq5iN4InVGc2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,lb,,,1,1.0,0.25,,0.25,100,Fresh Fruits,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453438,False,weight,4959,daily-table-central-square,/store/daily-table-central-square/product/4959,,0.99,$0.99,,Mangoes,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3kjYvIjZmNyMvY2YDN0IjUDM5EwpmL1IsIyZmepNnsnOiU6IydiLwYzMjIoJCBjNzo==Qf9.jpg,0,each,,,1,1.0,1.0,,1.0,100,Fresh Fruits,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453455,False,weight,3107,daily-table-central-square,/store/daily-table-central-square/product/3107,,0.69,$0.69,,Navel Oranges,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3UTOvIlVzN3MvEGZjM4gjQjN5Eq5SNxLicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,,,,1.0,1.0,,1.0,100,Fresh Fruits,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453464,False,weight,4395,daily-table-central-square,/store/daily-table-central-square/product/4395,,1.29,$1.29,,Papayas,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3kjYvIjZmNyMvY2YDOzIzIDM3cq5CO0LicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,lb,lb,,,2.5,1.0,,2.5,100,Fresh Fruits,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453472,False,weight,4430,daily-table-central-square,/store/daily-table-central-square/product/4430,,2.49,$2.49,,Pineapple,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3kjYvIjZmNyMvY2YTN3IzgjMzAq5iM3LicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,,,,1.0,1.0,,1.0,100,Fresh Fruits,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453475,False,weight,4235,daily-table-central-square,/store/daily-table-central-square/product/4235,,0.59,$0.59,,Plantains,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3kjYvIjZmNyMvY2YDM0YTczMwUq5iM3LicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,,,,1.0,1.0,,1.0,100,Fresh Fruits,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453537,False,weight,4054,daily-table-central-square,/store/daily-table-central-square/product/4054,,3.99,$3.99,,Raspberries,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzZ0YWNGNhVDljMkVq5SZhInVGc2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,oz,6,1,1.0,1.0,,1.0,100,Fresh Fruits,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453545,False,weight,4635,daily-table-central-square,/store/daily-table-central-square/product/4635,,1.49,$1.49,,Red Seedless Grapes,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3FzMvIxMTMlMvQzYzN2MjQDM1Iw5CM1LicmbXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,lb,,,1,1.0,0.25,,0.25,100,Fresh Fruits,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
6102547,False,weight,4323,daily-table-central-square,/store/daily-table-central-square/product/4323,,3.49,$3.49,,Strawberries,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzZ0YWNWMlVDUjY2Eq5SY5InVGc2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,lb,1,1,1.0,1.0,,1.0,100,Fresh Fruits,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
6801843,False,weight,cb61fbcb,daily-table-central-square,/store/daily-table-central-square/product/cb61fbcb,,3.49,$3.49,,Blackberries,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzM5AjNjZwUmMzYlRq5SO5InVGc2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,oz,6,,1.0,1.0,,1.0,100,Fresh Fruits,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
8019591,False,weight,23ecd3f4,daily-table-central-square,/store/daily-table-central-square/product/23ecd3f4,,1.99,$1.99,,Personal Watermelon,https://cdn.localexpress.io/img/pJyeOicWbWavIiN3Ln1lJ3b0byB3X3Y1R2JlUvQN1CUWN6FUMyVtIHFWbp9q5SZnLicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,,1,,1.0,1.0,,1.0,100,Fresh Fruits,False,,False,0,theme_1,square,sharp,False,#ffffff,"[{'id': '116', 'icon': 'https://cdn.localexpress.io/img/JyeicWbpavIiO2Ln1Wl2clRw9lbnLldWYWZVRzlWYSJFVXevavcTa2Zh1WBnauU=0nIn.jpg', 'title': 'Hot Deals!'}]",False,False,
5452927,False,weight,030900111308,daily-table-central-square,/store/daily-table-central-square/product/030900111308,,2.29,$2.29,,American Heritage Traditional Smooth & Creamy Cream Cheese,https://cdn.localexpress.io/img/eWbpJyIiOicn1Wavctl2LCdy9GFWbp9vMXZnZh1Wa2LzV2ITLsdwgTMwLxITODMzAzEDMwkwMTMxTD9FO0Xf9FdURQpq5yMfLicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,8,1,1.0,1.0,,1.0,100,Other Dairy,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,American Heritage
5453374,False,weight,044100101960,daily-table-central-square,/store/daily-table-central-square/product/044100101960,,1.99,$1.99,,Hood All Natural Sour Cream,https://cdn.localexpress.io/img/eWbpJyIiOicn1Wavctl2LCdy9GFWbp9vMXZnZh1Wa2LzV2ITLsdwgTMwLxITODN0AzEDMwE2kTMwRD9FM0Xf9ldURQpq5yMfLicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,16,1,1.0,1.0,,1.0,100,Other Dairy,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Hood
5453376,False,weight,044100102066,daily-table-central-square,/store/daily-table-central-square/product/044100102066,,2.49,$2.49,,Hood Country Style Cottage Cheese,https://cdn.localexpress.io/img/eWbpJyIiOicn1Wavctl2LCdy9GFWbp9vMXZnZh1Wa2LzV2ITLsdwgTMwLxITODN0AzEDMwE2AjMwRD9lN0Xf9ldURQpq5yMfLicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,16,1,1.0,1.0,,1.0,100,Other Dairy,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Hood
5453377,False,weight,044100103162,daily-table-central-square,/store/daily-table-central-square/product/044100103162,,1.69,$1.69,,Hood Half and Half Ultra-Pasteurized,https://cdn.localexpress.io/img/eWbpJyIiOicn1Wavctl2LCdy9GFWbp9vMXZnZh1Wa2LzV2ITLsdwgTMwLxITODN0AzEDMwE2EzMwTD9lM0Xf9FdURQpq5yMfLicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,fl oz,16,1,1.0,1.0,,1.0,100,Other Dairy,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Hood
5453378,False,weight,044100100628,daily-table-central-square,/store/daily-table-central-square/product/044100100628,,1.99,$1.99,,Hood Ultra Pasteurized Light Cream,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3UTOvIlVzN3MvEGZDN4kjETN1UwpmL0IsIyZmepNnsnOiU6IydiLwYzMjIoJCBjNzo==Qf9.jpg,0,each,fl oz,16,1,1.0,1.0,,1.0,100,Other Dairy,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Hood
5453127,False,weight,024100106851,daily-table-central-square,/store/daily-table-central-square/product/024100106851,,3.99,$3.99,,Cheez It Original,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3UTOvIlVzN3MvEGZzM5ATUTO0kq5yN3LicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,12.4,1,1.0,1.0,,1.0,100,Crackers,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Cheez-It
5453147,False,weight,030100100683,daily-table-central-square,/store/daily-table-central-square/product/030100100683,,3.99,$3.99,,Club Crackers Multi Grain,https://cdn.localexpress.io/img/bpJyeiOicW1WavItl2Lndy9Gcmcw9CNWdk9s9mZ0ayVGZibvNnMjMw8hZjMwcm9yYFdu9mJXYs9q5SZnLicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,12.7,1,1.0,1.0,,1.0,100,Crackers,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Keebler
5453148,False,weight,030100100577,daily-table-central-square,/store/daily-table-central-square/product/030100100577,,3.99,$3.99,,Club Crackers Original,https://cdn.localexpress.io/img/bpJyeiOicW1WavItl2Lndy9Gcmcw9CNWdk9s9mZ0ayVGZibvNnQ2Y28lJDOycm9iNFdu9mRWZt9u0WdpInBna2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,oz,13.7,1,1.0,1.0,,1.0,100,Crackers,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Keebler
5453392,False,weight,872410003250,daily-table-central-square,/store/daily-table-central-square/product/872410003250,,1.99,$1.99,,Jessica's Tuscan Wheat Sliced Bread,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3kjYvIjZmNyMvY2YDOwAjYDO3Yq5iMxLicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,20,1,1.0,1.0,,1.0,100,Bread,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Jessica's
5453393,False,weight,872410001300,daily-table-central-square,/store/daily-table-central-square/product/872410001300,,1.99,$1.99,,Jessica's Tuscan White Sliced Bread,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3kjYvIjZmNyMvY2YjNzUTgTN5AwpmL3IsIyZmepNnsnOiU6IydiLwYzMjIoJCBjNzo==Qf9.jpg,0,each,oz,20,1,1.0,1.0,,1.0,100,Bread,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Jessica's
6721446,False,weight,872410003083,daily-table-central-square,/store/daily-table-central-square/product/872410003083,,1.99,$1.99,,Jessica's Sourdough Sliced Bread,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzM5AjNDMiBDljNyQq5yYmInVGc2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,oz,24,1,1.0,1.0,,1.0,100,Bread,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
6815354,False,weight,070821000046,daily-table-central-square,/store/daily-table-central-square/product/070821000046,,2.49,$2.49,,Holsum Split Top Wheat Bread,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzY5AjNmZmlTU2YwIw5CN4LicmbXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,20,1,1.0,1.0,,1.0,100,Bread,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
6815357,False,weight,070821000565,daily-table-central-square,/store/daily-table-central-square/product/070821000565,,2.49,$2.49,,Holsum White Bread,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzY5AjNDMyEWMDM5Mq5iNzInVGc2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,oz,20,,1.0,1.0,,1.0,100,Bread,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5452963,False,weight,076808005844,daily-table-central-square,/store/daily-table-central-square/product/076808005844,,1.99,$1.99,,Barilla Whole Grain Spaghetti,https://cdn.localexpress.io/img/pJyeOicWbWavIil2Ln1y9GctYz9Cdmbl1W9SZtFflncEZv92RlJfNHNXYQ9E9SY0UflncGdzFGFmQvEsxWayaX9VYVZs9GFmcH9T9lbpanFGcGd0VGFGUfluEGdzInBna2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,oz,16,1,1.0,1.0,,1.0,100,Pasta,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Barilla
5453041,False,weight,4218720514,daily-table-central-square,/store/daily-table-central-square/product/4218720514,,1.89,$1.89,,Best Yet Medium Egg Noodles,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3kjYvIjZmNyMvY2YzMxYzYTM3Aq5CM1LicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,16,1,1.0,1.0,,1.0,100,Pasta,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Best Yet
5453063,False,weight,4218742312,daily-table-central-square,/store/daily-table-central-square/product/4218742312,,0.79,$0.79,,Best Yet Thick & Creamy Macaroni & Cheese,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzMhZWNGMxkTFWY1Yw5SYjLicmbXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,7.25,,1.0,1.0,,1.0,100,Pasta,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453302,False,weight,036800485068,daily-table-central-square,/store/daily-table-central-square/product/036800485068,,1.69,$1.69,,Full Circle Gluten Free Penne Pasta,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzZlZWN2MwADITO3Eq5SN2InVGc2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,oz,12,,1.0,1.0,,1.0,100,Pasta,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
14960039,False,weight,5a5b084e,daily-table-central-square,/store/daily-table-central-square/product/5a5b084e,,0.99,$0.99,,"Hamburger Helper Ranch & Bacon, Pasta & Sauce Mix, 5.9 oz",https://cdn.localexpress.io/img/pJyeOicWbWavIiN3Ln1lJ3b0byB3X3Y1R2x0SvQL9VM0cTRnUCW3djFWbp9q5SZnLicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,5.9,,1.0,1.0,,1.0,100,Pasta,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453134,False,weight,043354007905,daily-table-central-square,/store/daily-table-central-square/product/043354007905,,2.99,$2.99,,Chi Chi's Whole Wheat Fajita Style Tortillas,https://cdn.localexpress.io/img/eWbpJyIiOicn1Wavctl2LCdy9GFWbp9vMXZnZh1Wa2LzV2ITLsdwgTMwLxITOzM0AzADN1MwkzNwRD9VN0Xf9ldURQpq5yMfLicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,16,1,1.0,1.0,,1.0,100,Tortillas & Wraps,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Chi-Chi's Chips & Tortillas
6821158,False,weight,074117009959,daily-table-central-square,/store/daily-table-central-square/product/074117009959,,2.99,$2.99,,Joseph's Flax Oat Bran Whole Wheat Wraps,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzY5AjNjN0AzJ2NzUq5SMkInVGc2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,oz,9,,1.0,1.0,,1.0,100,Tortillas & Wraps,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
6821212,False,weight,074117019507,daily-table-central-square,/store/daily-table-central-square/product/074117019507,,2.99,$2.99,,Joseph's Multigrain Wraps,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzY5AjNDNzIzVWYjFq5CMlInVGc2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,oz,16,,1.0,1.0,,1.0,100,Tortillas & Wraps,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
10648129,False,weight,fa3971b8,daily-table-central-square,/store/daily-table-central-square/product/fa3971b8,,1.49,$1.49,,Mi Tierra Tortillas,https://cdn.localexpress.io/img/pJyeOicWbWavIiN3Ln1lJ3b0byB3X3Y1R2ZURvQyclMKdyEkeiSFNzFWbp9q5SZnLicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,pack,1,12,1.0,1.0,,1.0,100,Tortillas & Wraps,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5452970,False,weight,031142534924,daily-table-central-square,/store/daily-table-central-square/product/031142534924,,4.49,$4.49,,BelGioioso Fontina Cheese,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3UTOvIlVzN3MvEGZTN0MjQTMwIq5yMwInVGc2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,oz,8,,1.0,1.0,,1.0,100,Cheese,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,BelGioioso
5452971,False,weight,031142000887,daily-table-central-square,/store/daily-table-central-square/product/031142000887,,3.99,$3.99,,BelGioioso Fresh Mozzarella Cheese Ball,https://cdn.localexpress.io/img/bpJyeiOicW1WavItl2Lndy9Gcmcw9CNWdk9s9mZ0ayVGZibvNnEWZx83kzN2cm9yNFdu9mJXYs9q5SZnLicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,8,,1.0,1.0,,1.0,100,Cheese,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,BelGioioso
5452972,False,weight,031142523850,daily-table-central-square,/store/daily-table-central-square/product/031142523850,,4.49,$4.49,,Belgioioso Parmesan Cheese Wedge,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3kjYvIjZmNyMvY2YTO0AzcDNzcq5yN2LicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,8,,1.0,1.0,,1.0,100,Cheese,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,BelGioioso
5453131,False,weight,711565114568,daily-table-central-square,/store/daily-table-central-square/product/711565114568,,3.69,$3.69,,Chevre Goat Cheese,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzNhZWNjM1YDkzMzAq5iN4InVGc2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,oz,4,,1.0,1.0,,1.0,100,Cheese,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453284,False,weight,071270351970,daily-table-central-square,/store/daily-table-central-square/product/071270351970,,3.99,$3.99,,Eiffel Tower Baby Brie,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzNhZWNTO1YDMWOhZq5SMxInVGc2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,oz,7,,1.0,1.0,,1.0,100,Cheese,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453533,False,weight,036929339754,daily-table-central-square,/store/daily-table-central-square/product/036929339754,,3.99,$3.99,,Que Gusto Cotija Cheese,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzNhZWNzN2YDEjN2Uq5yNzInVGc2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,oz,10,,1.0,1.0,,1.0,100,Cheese,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453534,False,weight,036929339778,daily-table-central-square,/store/daily-table-central-square/product/036929339778,,3.49,$3.49,,Que Gusto Fresco Cheese,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzNhZWNjY2YDNjM5Mw5SNlLicmbXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,10,,1.0,1.0,,1.0,100,Cheese,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
8635264,False,weight,57a4b843,daily-table-central-square,/store/daily-table-central-square/product/57a4b843,,2.99,$2.99,,"Brewer's Pita Chips, Sea Salt 7 oz",https://cdn.localexpress.io/img/pJyeOicWbWavIiN3Ln1lJ3b0byB3X3Y1R2pUUvQaFHWVZSRTTyZXlVFWbp935SZnIwJWZ2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,oz,7,,1.0,1.0,,1.0,100,Chips & Popcorn,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
10353447,False,weight,5fab297a,daily-table-central-square,/store/daily-table-central-square/product/5fab297a,,0.69,$0.69,,Pirate's Booty White Cheddar,https://cdn.localexpress.io/img/pJyeOicWbWavIiN3Ln1lJ3b0byB3X3Y1R2QkdvQ1AHMtV4FXQCSrREFWbp9q5SZnLicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,0.5,,1.0,1.0,,1.0,100,Chips & Popcorn,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453103,False,weight,075199011304,daily-table-central-square,/store/daily-table-central-square/product/075199011304,,3.49,$3.49,,Calise Bakery Kaiser Whole Wheat Rolls,https://cdn.localexpress.io/img/yecWbpJvIiOiLn1WaXZzV3kjYvIjZmNyMvY2YzN3YzUTM5kq5COwLicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,15,1,1.0,1.0,,1.0,100,Buns & Rolls,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,Calise & Sons
6815360,False,weight,023698100043,daily-table-central-square,/store/daily-table-central-square/product/023698100043,,2.49,$2.49,,Zeppy's Plain Bagels,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzY5AjNTMzEWVDNlNw5SMkLicmbXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,20,,1.0,1.0,,1.0,100,Buns & Rolls,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
6821152,False,weight,023698102207,daily-table-central-square,/store/daily-table-central-square/product/023698102207,,2.49,$2.49,,Zeppy's Bagels Blueberry,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzY5AjNjMzAzEDZxYq5SNzInVGc2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,,,,1.0,1.0,,1.0,100,Buns & Rolls,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
6821155,False,weight,023698100173,daily-table-central-square,/store/daily-table-central-square/product/023698100173,,2.49,$2.49,,Zeppy's Bagels Everything,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzY5AjNGOzAzQGOwMq5iNxInVGc2ciwiISZ6l3Jye6NzojImIsAjMjOig91HM2.jpg,0,each,,,,1.0,1.0,,1.0,100,Buns & Rolls,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
13923609,False,weight,deb25ef8,daily-table-central-square,/store/daily-table-central-square/product/deb25ef8,,2.29,$2.29,,Holsum Hamburger Buns 8 ct,https://cdn.localexpress.io/img/pJyeOicWbWavIiN3Ln1lJ3b0byB3X3Y1R2REMvQLNTYWQP9lZiSycUFWbp9q5SZnLicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,,,,1.0,1.0,,1.0,100,Buns & Rolls,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
13924018,False,weight,6f2fb2e9,daily-table-central-square,/store/daily-table-central-square/product/6f2fb2e9,,2.29,$2.29,,Holsum Frankfurter Buns 8 ct,https://cdn.localexpress.io/img/pJyeOicWbWavIiN3Ln1lJ3b0byB3X3Y1R2JDcvQUhXbDZodXbiSwhkFWbp9q5SZnLicGcXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,,,,1.0,1.0,,1.0,100,Buns & Rolls,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453100,False,weight,074562701521,daily-table-central-square,/store/daily-table-central-square/product/074562701521,,2.99,$2.99,,Cacique Homestyle Hot Salsa,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzNhZWNmMiZDQGNhFw5CNyLicmbXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,16,,1.0,1.0,,1.0,100,Dips and Spreads,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
5453101,False,weight,074562701507,daily-table-central-square,/store/daily-table-central-square/product/074562701507,,2.99,$2.99,,Cacique Traditional Mild Salsa,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzNhZWNjNiZDNzMmlw5yNjLicmbXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,16,,1.0,1.0,,1.0,100,Dips and Spreads,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
6801772,False,weight,81ced1f1,daily-table-central-square,/store/daily-table-central-square/product/81ced1f1,,0.99,$0.99,,"Cindy's Queso Style Plant Based Dip, Dairy Free",https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzM5AjNzMxMmFDMmJw5iMmLicmbXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,oz,8,1,1.0,1.0,,1.0,100,Dips and Spreads,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
6801778,False,weight,b0a9430d,daily-table-central-square,/store/daily-table-central-square/product/b0a9430d,,1.99,$1.99,,Cindy's Citrus Beet Vinaigrette,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzM5AjNTOzMmRjMhlw5CNhLicmbXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,fl oz,16,1,1.0,1.0,,1.0,100,Dips and Spreads,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
6801781,False,weight,1091ed08,daily-table-central-square,/store/daily-table-central-square/product/1091ed08,,1.99,$1.99,,Cindy's Sicilian Vinaigrette,https://cdn.localexpress.io/img/pJyeOicWbWavIiV3Ln1vIXZzM5AjNGZ0MmhzNiZw5SOhLicmbXazJCpjIlpicnI7M2MjOCaiwCYzM6I=0Xfw.jpg,0,each,fl oz,11,1,1.0,1.0,,1.0,100,Dips and Spreads,False,,False,0,theme_1,square,sharp,False,#ffffff,[],False,False,
